Polygon 1	290	65.62729645	37.33319855
		65.64692688	37.45888138
		65.70137024	37.53693008
		65.76608276	37.53416061
		65.78552246	37.56887817
		66.30274963	37.32360077
		66.53876495	37.36051178
		66.58690643	37.36803818
		66.66525269	37.33832169
		66.74442291	37.36137009
		67.02163696	37.37720108
		67.20025635	37.24665070
		67.22942352	37.19192886
		67.26637268	37.18526077
		67.42440796	37.23498917
		67.52163696	37.27248001
		67.55745697	37.21554184
		67.64940643	37.24608994
		67.77413940	37.20608902
		67.77715302	37.18579865
		67.79164124	37.08832169
		67.88552856	37.06137085
		67.91052246	37.01443100
		68.03552246	36.92470932
		68.28330994	37.01998138
		68.27831268	37.08692932
		68.30164337	37.11109924
		68.41301727	37.10443115
		68.41219330	37.14804077
		68.52497864	37.16193008
		68.65469360	37.24692917
		68.82581329	37.24776077
		68.80940247	37.32249069
		68.85025024	37.32471085
		68.90496826	37.27220917
		68.92440796	37.28470993
		68.89164734	37.31748962
		68.99968719	37.30775833
		69.24662781	37.09415054
		69.33303833	37.12498093
		69.45137024	37.22998047
		69.38134766	37.34415054
		69.38273621	37.45581818
		69.51580811	37.58081818
		69.91802979	37.61193085
		69.95858765	37.56499100
		70.13497925	37.52914810
		70.25553894	37.62108994
		70.27691650	37.74137115
		70.16552734	37.87221146
		70.17024231	37.94165039
		70.20385742	37.92053986
		70.37830353	38.05775833
		70.49191284	38.16720963
		70.58441162	38.27859116
		70.59635925	38.33414841
		70.68551636	38.37525940
		70.67220306	38.41442871
		70.88052368	38.45304108
		71.10191345	38.40608978
		71.36302185	38.24887085
		71.36386108	38.18803024
		71.28469849	38.01998138
		71.26413727	37.91804886
		71.37467957	37.90581894
		71.54635620	37.94247818
		71.59191895	37.90304184
		71.58857727	37.81608963
		71.52884674	37.76443100
		71.49024963	37.28416061
		71.44690704	37.20775986
		71.43218994	37.05858994
		71.56831360	36.74137115
		71.69523621	36.67221069
		71.84274292	36.69247818
		72.01136780	36.81219864
		72.34662628	36.98997879
		72.66358948	37.02608871
		72.79885864	37.22998047
		73.08135986	37.32054138
		73.15052795	37.40082169
		73.31440735	37.46332169
		73.77664185	37.43442917
		73.75276184	37.33137894
		73.64940643	37.30442810
		73.61995697	37.26276016
		73.63440704	37.23997879
		73.79247284	37.22941971
		74.36386108	37.42860031
		74.40080261	37.39942932
		74.69969177	37.39192963
		74.89882660	37.24029922
		74.81693268	37.21915054
		74.76331329	37.30109024
		74.66941833	37.26610184
		74.65107727	37.23471069
		74.53719330	37.24303818
		74.39219666	37.17525864
		74.40052795	37.13914871
		74.56774902	37.02647018
		74.55800629	36.96525955
		74.48219299	37.01110077
		74.33690643	36.95888138
		74.25192261	36.89942932
		74.15885925	36.90665054
		74.06217957	36.82165909
		73.96302795	36.83776093
		73.77969360	36.90108871
		73.11302185	36.87387085
		72.49246216	36.77193069
		72.18164063	36.71471024
		72.19164276	36.65719986
		72.07330322	36.62886810
		72.07469177	36.58942032
		71.79580688	36.49192810
		71.81774902	36.41666031
		71.75303650	36.40748978
		71.64663696	36.46804047
		71.56301880	36.37247849
		71.58274841	36.33581924
		71.24858093	36.13304138
		71.18801880	36.04721069
		71.29107666	35.96858978
		71.38052368	35.94609070
		71.54524231	35.71110153
		71.50859070	35.62665176
		71.61386108	35.56193161
		71.60691833	35.48192978
		71.64720154	35.43693924
		71.54913330	35.32831955
		71.55357361	35.28915024
		71.65912628	35.20748901
		71.61802673	35.13137054
		71.54329681	35.09469986
		71.49607849	34.95943069
		71.31385803	34.88692856
		71.22551727	34.74443054
		71.09580994	34.67665100
		71.09497070	34.56805038
		70.99579620	34.55858994
		70.97802734	34.51081848
		71.07302856	34.39414978
		71.15331268	34.36137009
		71.13552856	34.16608810
		70.98107910	34.00888062
		70.90553284	34.01332092
		70.90052795	33.97359085
		70.49134827	33.94303894
		69.90276337	34.03110123
		69.90747070	33.88193130
		69.98551941	33.75304031
		70.13273621	33.73553848
		70.19661713	33.64081955
		70.19773865	33.48582077
		70.30608368	33.39609909
		70.32691956	33.33193970
		70.14497375	33.20249176
		70.06774902	33.20499039
		70.03357697	33.13943100
